,,0
REGN,FAST,0.3909192840245742
FAST,REGN,0.3909192840245742
PCAR,ANSS,0.3912596477238468
ANSS,PCAR,0.3912596477238468
ROST,AVGO,0.3920591915506084
AVGO,ROST,0.3920591915506084
CEG,EA,0.3923096041876397
EA,CEG,0.3923096041876397
CSGP,ADP,0.3927119057705684
ADP,CSGP,0.3927119057705684
AMAT,REGN,0.3931133956215712
REGN,AMAT,0.3931133956215712
MCHP,META,0.3931682207291248
META,MCHP,0.3931682207291248
KDP,GFS,0.3937079690901603
GFS,KDP,0.3937079690901603
CTSH,REGN,0.3954770562838293
REGN,CTSH,0.3954770562838293
SGEN,GEHC,0.3955117663505797
GEHC,SGEN,0.3955117663505797
CSX,NXPI,0.3957673114361474
NXPI,CSX,0.3957673114361474
PAYX,ON,0.395941213578689
ON,PAYX,0.395941213578689
MNST,SGEN,0.3961172298406443
SGEN,MNST,0.3961172298406443
CPRT,ADSK,0.3962411870174158
ADSK,CPRT,0.3962411870174158
EBAY,MCHP,0.3963121763814773
MCHP,EBAY,0.3963121763814773
ADI,ZM,0.3966133778523449
ZM,ADI,0.3966133778523449
EBAY,EXC,0.3966212267224075
EXC,EBAY,0.3966212267224075
DDOG,CHTR,0.3966486200794903
CHTR,DDOG,0.3966486200794903
TEAM,ANSS,0.3974317225209655
ANSS,TEAM,0.3974317225209655
MDLZ,VRTX,0.3975434932612259
VRTX,MDLZ,0.3975434932612259
GILD,BIIB,0.3975605722091012
BIIB,GILD,0.3975605722091012
ON,KLAC,0.3977495475802207
KLAC,ON,0.3977495475802207
GEHC,BIIB,0.3977755091934308
BIIB,GEHC,0.3977755091934308
NXPI,MNST,0.3980862053839043
MNST,NXPI,0.3980862053839043
ROST,AMZN,0.3986385387666624
AMZN,ROST,0.3986385387666624
IDXX,SBUX,0.3987231679945271
SBUX,IDXX,0.3987231679945271
EBAY,ENPH,0.3992522880450906
ENPH,EBAY,0.3992522880450906
FANG,FAST,0.3994861121403698
FAST,FANG,0.3994861121403698
ISRG,MCHP,0.4001031922169317
MCHP,ISRG,0.4001031922169317
SBUX,TXN,0.4003291354179176
TXN,SBUX,0.4003291354179176
ON,ASML,0.4013439155413363
ASML,ON,0.4013439155413363
TMUS,QCOM,0.4013855294811238
QCOM,TMUS,0.4013855294811238
AMGN,INTC,0.4019944293668317
INTC,AMGN,0.4019944293668317
META,ADSK,0.4020155826625982
ADSK,META,0.4020155826625982
ADP,VRSK,0.402316060701866
VRSK,ADP,0.402316060701866
WBA,AZN,0.4023635406067302
AZN,WBA,0.4023635406067302
ILMN,IDXX,0.4034502328537662
IDXX,ILMN,0.4034502328537662
COST,ADP,0.403731911898506
ADP,COST,0.403731911898506
MRNA,WBD,0.4039409921247472
WBD,MRNA,0.4039409921247472
ADSK,CEG,0.4040969919303687
CEG,ADSK,0.4040969919303687
AMD,BKR,0.4041053970437102
BKR,AMD,0.4041053970437102
CSX,FTNT,0.4041732770019646
FTNT,CSX,0.4041732770019646
REGN,CTAS,0.4044093504076042
CTAS,REGN,0.4044093504076042
ASML,ALGN,0.4045601371931761
ALGN,ASML,0.4045601371931761
WBD,BIIB,0.404661338170526
BIIB,WBD,0.404661338170526
BIIB,FTNT,0.4047707328925495
FTNT,BIIB,0.4047707328925495
ROST,DDOG,0.4054667457621305
DDOG,ROST,0.4054667457621305
CTAS,MNST,0.4057873353043072
MNST,CTAS,0.4057873353043072
CDNS,MCHP,0.4057960693710455
MCHP,CDNS,0.4057960693710455
MRNA,GFS,0.405885063519852
GFS,MRNA,0.405885063519852
MCHP,PAYX,0.4061453784889889
PAYX,MCHP,0.4061453784889889
ASML,EBAY,0.4072295623446209
EBAY,ASML,0.4072295623446209
CPRT,ASML,0.4073499730208229
ASML,CPRT,0.4073499730208229
PDD,ADP,0.4082832495678347
ADP,PDD,0.4082832495678347
FANG,AMAT,0.4087166074348796
AMAT,FANG,0.4087166074348796
AMD,ADSK,0.408866076242086
ADSK,AMD,0.408866076242086
XEL,AZN,0.4090287167591265
AZN,XEL,0.4090287167591265
SGEN,DDOG,0.4090676254141026
DDOG,SGEN,0.4090676254141026
MELI,MRVL,0.4091228756321513
MRVL,MELI,0.4091228756321513
CSGP,ABNB,0.4093669876579234
ABNB,CSGP,0.4093669876579234
ADSK,IDXX,0.4094220544787473
IDXX,ADSK,0.4094220544787473
MNST,KLAC,0.4097199269587502
KLAC,MNST,0.4097199269587502
DDOG,CSCO,0.4100640028987138
CSCO,DDOG,0.4100640028987138
PCAR,ADP,0.410254265356182
ADP,PCAR,0.410254265356182
FTNT,NXPI,0.4113464634417519
NXPI,FTNT,0.4113464634417519
MNST,ALGN,0.4115077296807566
ALGN,MNST,0.4115077296807566
ISRG,CTSH,0.4126549720157677
CTSH,ISRG,0.4126549720157677
BKR,REGN,0.4131631901974336
REGN,BKR,0.4131631901974336
EA,WDAY,0.4133100084219611
WDAY,EA,0.4133100084219611
MCHP,MAR,0.4133726071488283
MAR,MCHP,0.4133726071488283
PEP,ANSS,0.4135191454817043
ANSS,PEP,0.4135191454817043
ROST,CRWD,0.4135872260037749
CRWD,ROST,0.4135872260037749
FANG,PANW,0.4138069227621564
PANW,FANG,0.4138069227621564
ENPH,SBUX,0.4142871842260365
SBUX,ENPH,0.4142871842260365
IDXX,CSX,0.4145421722942362
CSX,IDXX,0.4145421722942362
PAYX,NVDA,0.4150579928080055
NVDA,PAYX,0.4150579928080055
EBAY,DXCM,0.4162941934554633
DXCM,EBAY,0.4162941934554633
ADSK,CSCO,0.4163281835194005
CSCO,ADSK,0.4163281835194005
TSLA,ASML,0.4164667277601054
ASML,TSLA,0.4164667277601054
MU,ANSS,0.416477643921387
ANSS,MU,0.416477643921387
MU,PDD,0.4165171641287843
PDD,MU,0.4165171641287843
TTD,ALGN,0.4165456145289452
ALGN,TTD,0.4165456145289452
FAST,ASML,0.416560833214458
ASML,FAST,0.416560833214458
GOOG,ADSK,0.4167652360889896
ADSK,GOOG,0.4167652360889896
CPRT,REGN,0.4168608861720498
REGN,CPRT,0.4168608861720498
MCHP,TEAM,0.4169434159677602
TEAM,MCHP,0.4169434159677602
ADSK,GOOGL,0.41716210393238
GOOGL,ADSK,0.41716210393238
TXN,QCOM,0.4173247616097558
QCOM,TXN,0.4173247616097558
MCHP,NVDA,0.417477081406033
NVDA,MCHP,0.417477081406033
ADSK,ROST,0.4178944444627814
ROST,ADSK,0.4178944444627814
AMGN,PAYX,0.4181202119225038
PAYX,AMGN,0.4181202119225038
ADSK,ASML,0.4185773816867653
ASML,ADSK,0.4185773816867653
NXPI,SGEN,0.4190209913636916
SGEN,NXPI,0.4190209913636916
JD,BIIB,0.4196402298959223
BIIB,JD,0.4196402298959223
ZS,ISRG,0.4198065847748028
ISRG,ZS,0.4198065847748028
ORLY,ON,0.4200213292039943
ON,ORLY,0.4200213292039943
TTD,MDLZ,0.4203559447580491
MDLZ,TTD,0.4203559447580491
ALGN,TSLA,0.4211381055005789
TSLA,ALGN,0.4211381055005789
ADSK,MELI,0.4212362057959424
MELI,ADSK,0.4212362057959424
AMD,ADI,0.4213150517434019
ADI,AMD,0.4213150517434019
DDOG,ANSS,0.4213317496537643
ANSS,DDOG,0.4213317496537643
PANW,MNST,0.4213540007034304
MNST,PANW,0.4213540007034304
BIIB,SBUX,0.4214051850860745
SBUX,BIIB,0.4214051850860745
PEP,HON,0.4214960772847158
HON,PEP,0.4214960772847158
ON,SGEN,0.4217697316197504
SGEN,ON,0.4217697316197504
FANG,LRCX,0.4218415157284331
LRCX,FANG,0.4218415157284331
PAYX,TSLA,0.4223218817388594
TSLA,PAYX,0.4223218817388594
XEL,TMUS,0.4223225653011027
TMUS,XEL,0.4223225653011027
CSX,NFLX,0.4225499711585644
NFLX,CSX,0.4225499711585644
TTD,ADSK,0.4226442575367818
ADSK,TTD,0.4226442575367818
DXCM,ANSS,0.4231125195769756
ANSS,DXCM,0.4231125195769756
MRVL,CHTR,0.4234839031527823
CHTR,MRVL,0.4234839031527823
CSX,MNST,0.4237763836352569
MNST,CSX,0.4237763836352569
SNPS,ANSS,0.4238794763514173
ANSS,SNPS,0.4238794763514173
ALGN,DXCM,0.4239864922919895
DXCM,ALGN,0.4239864922919895
PDD,ADSK,0.4242653164834155
ADSK,PDD,0.4242653164834155
AAPL,ADSK,0.4252178798395901
ADSK,AAPL,0.4252178798395901
GEHC,AMD,0.4255054400324556
AMD,GEHC,0.4255054400324556
EA,ZS,0.4258228615471174
ZS,EA,0.4258228615471174
MAR,PDD,0.4262550657814936
PDD,MAR,0.4262550657814936
CSCO,ORLY,0.4265528041883996
ORLY,CSCO,0.4265528041883996
LULU,CSCO,0.4266620157093696
CSCO,LULU,0.4266620157093696
ZM,ALGN,0.4266898380243922
ALGN,ZM,0.4266898380243922
VRSK,PAYX,0.4267046001831596
PAYX,VRSK,0.4267046001831596
CEG,ABNB,0.4274503683563043
ABNB,CEG,0.4274503683563043
ASML,MSFT,0.4275810160545113
MSFT,ASML,0.4275810160545113
VRTX,ANSS,0.4276518961448752
ANSS,VRTX,0.4276518961448752
WBD,DXCM,0.4288422059816538
DXCM,WBD,0.4288422059816538
INTU,AMGN,0.4291590732925205
AMGN,INTU,0.4291590732925205
TTD,EA,0.4291711025947204
EA,TTD,0.4291711025947204
MNST,ABNB,0.4297163801934272
ABNB,MNST,0.4297163801934272
LULU,CHTR,0.4300598020276778
CHTR,LULU,0.4300598020276778
EA,AMAT,0.4301673545215944
AMAT,EA,0.4301673545215944
GFS,AEP,0.4303466426878816
AEP,GFS,0.4303466426878816
MNST,MAR,0.4305884463614285
MAR,MNST,0.4305884463614285
MELI,MNST,0.4312502587059714
MNST,MELI,0.4312502587059714
XEL,PEP,0.4313433531245521
PEP,XEL,0.4313433531245521
ROST,SNPS,0.4313608571565266
SNPS,ROST,0.4313608571565266
AZN,KHC,0.4314577010580036
KHC,AZN,0.4314577010580036
CSGP,CDNS,0.4321355951603255
CDNS,CSGP,0.4321355951603255
REGN,AMZN,0.4323125571512257
AMZN,REGN,0.4323125571512257
INTC,ADSK,0.4324270334144544
ADSK,INTC,0.4324270334144544
MCHP,WBD,0.4330084986313121
WBD,MCHP,0.4330084986313121
PANW,ADSK,0.4330653244818762
ADSK,PANW,0.4330653244818762
CDNS,MNST,0.4332517285501816
MNST,CDNS,0.4332517285501816
ILMN,GEHC,0.4334468440386771
GEHC,ILMN,0.4334468440386771
AVGO,MCHP,0.4336408251765408
MCHP,AVGO,0.4336408251765408
EA,ASML,0.4345719429807191
ASML,EA,0.4345719429807191
ADI,TSLA,0.4370484880438754
TSLA,ADI,0.4370484880438754
AZN,GEHC,0.4375862979832265
GEHC,AZN,0.4375862979832265
FANG,NVDA,0.4376450417881996
NVDA,FANG,0.4376450417881996
CSGP,LULU,0.4377302562302091
LULU,CSGP,0.4377302562302091
FANG,WDAY,0.4379618473277605
WDAY,FANG,0.4379618473277605
AEP,EBAY,0.438199181133332
EBAY,AEP,0.438199181133332
QCOM,EBAY,0.4386942369283695
EBAY,QCOM,0.4386942369283695
ON,ADBE,0.43949615274378
ADBE,ON,0.43949615274378
VRTX,ON,0.4398350489305502
ON,VRTX,0.4398350489305502
ADP,KLAC,0.4405716176469129
KLAC,ADP,0.4405716176469129
CPRT,CHTR,0.4407011657169353
CHTR,CPRT,0.4407011657169353
INTU,EA,0.4411801624790467
EA,INTU,0.4411801624790467
LULU,MDLZ,0.4412540116039999
MDLZ,LULU,0.4412540116039999
KDP,HON,0.4413061557189667
HON,KDP,0.4413061557189667
ANSS,NFLX,0.4418810487673731
NFLX,ANSS,0.4418810487673731
AMGN,SIRI,0.4421253666951759
SIRI,AMGN,0.4421253666951759
INTU,ON,0.4428423527099477
ON,INTU,0.4428423527099477
META,FANG,0.4430050403949485
FANG,META,0.4430050403949485
ABNB,PAYX,0.4431137884018539
PAYX,ABNB,0.4431137884018539
BKNG,PAYX,0.4444246616797795
PAYX,BKNG,0.4444246616797795
SGEN,ISRG,0.4444440184870842
ISRG,SGEN,0.4444440184870842
INTU,CSGP,0.4444854568556053
CSGP,INTU,0.4444854568556053
PYPL,IDXX,0.4446346804053829
IDXX,PYPL,0.4446346804053829
WBA,ZM,0.4447307019696072
ZM,WBA,0.4447307019696072
TMUS,GILD,0.4447968360310352
GILD,TMUS,0.4447968360310352
AMAT,ASML,0.4452219601526317
ASML,AMAT,0.4452219601526317
NVDA,ADSK,0.4453630967871863
ADSK,NVDA,0.4453630967871863
DXCM,ENPH,0.4455471797377479
ENPH,DXCM,0.4455471797377479
ASML,LRCX,0.4456121543032598
LRCX,ASML,0.4456121543032598
QCOM,ASML,0.4465769647095502
ASML,QCOM,0.4465769647095502
REGN,PCAR,0.4468001463664684
PCAR,REGN,0.4468001463664684
PEP,ISRG,0.4468070490085162
ISRG,PEP,0.4468070490085162
QCOM,IDXX,0.4469775191625376
IDXX,QCOM,0.4469775191625376
PAYX,INTC,0.4470193859232563
INTC,PAYX,0.4470193859232563
MNST,TSLA,0.4470415722864369
TSLA,MNST,0.4470415722864369
MCHP,ODFL,0.4479367145192267
ODFL,MCHP,0.4479367145192267
GFS,ANSS,0.4480636965308649
ANSS,GFS,0.4480636965308649
PANW,MCHP,0.4482400116189713
MCHP,PANW,0.4482400116189713
ANSS,VRSK,0.4483990581052944
VRSK,ANSS,0.4483990581052944
CPRT,MDLZ,0.4485043434774268
MDLZ,CPRT,0.4485043434774268
MDLZ,IDXX,0.4489937759014935
IDXX,MDLZ,0.4489937759014935
MU,MNST,0.4491712307390383
MNST,MU,0.4491712307390383
MCHP,CTSH,0.4497274132312311
CTSH,MCHP,0.4497274132312311
AAPL,GEHC,0.4500547822537313
GEHC,AAPL,0.4500547822537313
ON,CSGP,0.4509249407562357
CSGP,ON,0.4509249407562357
ANSS,GOOG,0.4509540378898349
GOOG,ANSS,0.4509540378898349
REGN,PANW,0.4512525324528419
PANW,REGN,0.4512525324528419
ADSK,CSGP,0.4515279215577771
CSGP,ADSK,0.4515279215577771
AZN,FTNT,0.451684832879099
FTNT,AZN,0.451684832879099
ADI,DLTR,0.451733541867475
DLTR,ADI,0.451733541867475
MRVL,EA,0.451998044335466
EA,MRVL,0.451998044335466
TEAM,PDD,0.4524626174986725
PDD,TEAM,0.4524626174986725
BKNG,MNST,0.4534860377385361
MNST,BKNG,0.4534860377385361
CRWD,ISRG,0.4536974832175389
ISRG,CRWD,0.4536974832175389
EXC,DXCM,0.4538788600258849
DXCM,EXC,0.4538788600258849
ADP,ADBE,0.4549036783232869
ADBE,ADP,0.4549036783232869
WBD,KHC,0.4551382795885142
KHC,WBD,0.4551382795885142
NVDA,REGN,0.4565247836976624
REGN,NVDA,0.4565247836976624
CHTR,FAST,0.4565512871923127
FAST,CHTR,0.4565512871923127
KHC,EBAY,0.4569989994165486
EBAY,KHC,0.4569989994165486
ADSK,FAST,0.457211415084412
FAST,ADSK,0.457211415084412
AVGO,ADSK,0.457603597670208
ADSK,AVGO,0.457603597670208
VRSK,REGN,0.4576142252310047
REGN,VRSK,0.4576142252310047
ENPH,GFS,0.4577211553826911
GFS,ENPH,0.4577211553826911
PAYX,AMZN,0.4580427938124803
AMZN,PAYX,0.4580427938124803
PDD,PAYX,0.4584590344979899
PAYX,PDD,0.4584590344979899
ZM,ENPH,0.4587554233822643
ENPH,ZM,0.4587554233822643
MRVL,SGEN,0.4592760980957983
SGEN,MRVL,0.4592760980957983
ADP,TEAM,0.4595588350857295
TEAM,ADP,0.4595588350857295
CSGP,MCHP,0.4595905172575348
MCHP,CSGP,0.4595905172575348
ANSS,GOOGL,0.459771676768701
GOOGL,ANSS,0.459771676768701
NXPI,ALGN,0.4599022809051011
ALGN,NXPI,0.4599022809051011
ON,CDNS,0.4604190992951795
CDNS,ON,0.4604190992951795
MELI,NXPI,0.4606666815376784
NXPI,MELI,0.4606666815376784
ADSK,CDNS,0.460699434762454
CDNS,ADSK,0.460699434762454
MU,CSGP,0.4609392732116607
CSGP,MU,0.4609392732116607
FANG,CDNS,0.4610738945614998
CDNS,FANG,0.4610738945614998
PCAR,EA,0.461078130081968
EA,PCAR,0.461078130081968
AZN,MNST,0.4611801442211654
MNST,AZN,0.4611801442211654
SBUX,MRNA,0.4612438590329191
MRNA,SBUX,0.4612438590329191
AVGO,FANG,0.4614044497188539
FANG,AVGO,0.4614044497188539
SBUX,EBAY,0.46142960080934
EBAY,SBUX,0.46142960080934
NFLX,ROST,0.4622695755654162
ROST,NFLX,0.4622695755654162
REGN,VRTX,0.4622751229417276
VRTX,REGN,0.4622751229417276
AMZN,ANSS,0.4626651614062585
ANSS,AMZN,0.4626651614062585
ON,MSFT,0.4626690587933816
MSFT,ON,0.4626690587933816
REGN,CMCSA,0.462920045911706
CMCSA,REGN,0.462920045911706
INTC,CSGP,0.4638934073269798
CSGP,INTC,0.4638934073269798
WBA,PEP,0.4641830189345375
PEP,WBA,0.4641830189345375
ON,COST,0.4643767109848634
COST,ON,0.4643767109848634
SGEN,ZS,0.4643823240926678
ZS,SGEN,0.4643823240926678
GFS,DLTR,0.4644466705309868
DLTR,GFS,0.4644466705309868
DXCM,MCHP,0.4644819178653302
MCHP,DXCM,0.4644819178653302
MCHP,PCAR,0.4648144665479897
PCAR,MCHP,0.4648144665479897
CHTR,PANW,0.4648409029596667
PANW,CHTR,0.4648409029596667
ZM,IDXX,0.4651103411954665
IDXX,ZM,0.4651103411954665
ASML,TXN,0.4658868448221934
TXN,ASML,0.4658868448221934
HON,SBUX,0.4668338311556415
SBUX,HON,0.4668338311556415
ADP,NXPI,0.4677164101657124
NXPI,ADP,0.4677164101657124
ILMN,ALGN,0.4685155841184817
ALGN,ILMN,0.4685155841184817
MU,REGN,0.4686525990537455
REGN,MU,0.4686525990537455
CTAS,PAYX,0.4694882000541837
PAYX,CTAS,0.4694882000541837
ISRG,ABNB,0.4699085537224298
ABNB,ISRG,0.4699085537224298
AVGO,MNST,0.470125571661381
MNST,AVGO,0.470125571661381
PDD,CTSH,0.4702638708556597
CTSH,PDD,0.4702638708556597
VRTX,CSGP,0.4709533181843473
CSGP,VRTX,0.4709533181843473
FANG,VRSK,0.4713352949513027
VRSK,FANG,0.4713352949513027
CSGP,CEG,0.471586214574962
CEG,CSGP,0.471586214574962
ZM,MCHP,0.4718308175969669
MCHP,ZM,0.4718308175969669
EA,GOOGL,0.4724530757981755
GOOGL,EA,0.4724530757981755
SNPS,ADSK,0.4725517814627382
ADSK,SNPS,0.4725517814627382
GEHC,DLTR,0.4727712405198427
DLTR,GEHC,0.4727712405198427
ZM,ILMN,0.4741444359427329
ILMN,ZM,0.4741444359427329
ON,FAST,0.474622567374144
FAST,ON,0.474622567374144
PEP,KHC,0.4749936649357145
KHC,PEP,0.4749936649357145
SNPS,REGN,0.4750041131117237
REGN,SNPS,0.4750041131117237
VRTX,FANG,0.4750976945275514
FANG,VRTX,0.4750976945275514
ADI,AAPL,0.4760497370105706
AAPL,ADI,0.4760497370105706
NXPI,ADI,0.476166080043212
ADI,NXPI,0.476166080043212
TEAM,ORLY,0.4762156336678358
ORLY,TEAM,0.4762156336678358
CSCO,PAYX,0.4763855036139859
PAYX,CSCO,0.4763855036139859
AZN,DXCM,0.4767845654727795
DXCM,AZN,0.4767845654727795
EA,GOOG,0.4768027730540357
GOOG,EA,0.4768027730540357
ASML,NXPI,0.4768429630024783
NXPI,ASML,0.4768429630024783
CEG,SGEN,0.4775686295369562
SGEN,CEG,0.4775686295369562
CSGP,FAST,0.4778706235565534
FAST,CSGP,0.4778706235565534
MNST,GEHC,0.478164292329264
GEHC,MNST,0.478164292329264
CEG,REGN,0.4787320058361554
REGN,CEG,0.4787320058361554
JD,SBUX,0.4793644920479282
SBUX,JD,0.4793644920479282
CSCO,MU,0.4796872401159494
MU,CSCO,0.4796872401159494
CSX,MRVL,0.4796996277630119
MRVL,CSX,0.4796996277630119
GFS,EBAY,0.4797958534869448
EBAY,GFS,0.4797958534869448
CSX,MCHP,0.4798673722558138
MCHP,CSX,0.4798673722558138
FANG,AMZN,0.4802911762504427
AMZN,FANG,0.4802911762504427
CSCO,AMD,0.4808429073309832
AMD,CSCO,0.4808429073309832
AVGO,ANSS,0.4811452404439248
ANSS,AVGO,0.4811452404439248
DXCM,XEL,0.4812710964794375
XEL,DXCM,0.4812710964794375
META,REGN,0.4813823346319009
REGN,META,0.4813823346319009
ADI,MNST,0.481559132242485
MNST,ADI,0.481559132242485
MNST,LULU,0.4815690867391353
LULU,MNST,0.4815690867391353
REGN,ADBE,0.481595017392596
ADBE,REGN,0.481595017392596
TXN,MCHP,0.4816312824440484
MCHP,TXN,0.4816312824440484
FTNT,MRVL,0.4817121706786288
MRVL,FTNT,0.4817121706786288
INTU,ADP,0.4820591907221301
ADP,INTU,0.4820591907221301
MNST,FAST,0.4822416330562808
FAST,MNST,0.4822416330562808
AMGN,BKR,0.4828108655721664
BKR,AMGN,0.4828108655721664
MNST,GOOG,0.4828852822427822
GOOG,MNST,0.4828852822427822
BIIB,EXC,0.4833589062199085
EXC,BIIB,0.4833589062199085
ADSK,BKNG,0.4834729274127523
BKNG,ADSK,0.4834729274127523
FAST,CSCO,0.4836192493591513
CSCO,FAST,0.4836192493591513
ADSK,QCOM,0.4836605702561369
QCOM,ADSK,0.4836605702561369
TTD,CHTR,0.4845554104977622
CHTR,TTD,0.4845554104977622
CSCO,CRWD,0.4845694765459484
CRWD,CSCO,0.4845694765459484
CEG,MELI,0.4847158140600948
MELI,CEG,0.4847158140600948
EA,COST,0.4852209018678135
COST,EA,0.4852209018678135
AMZN,ADSK,0.4853083940135951
ADSK,AMZN,0.4853083940135951
AMAT,PAYX,0.4859443144824416
PAYX,AMAT,0.4859443144824416
CTAS,PDD,0.4860173677077133
PDD,CTAS,0.4860173677077133
NFLX,CHTR,0.4861211374164955
CHTR,NFLX,0.4861211374164955
AVGO,PAYX,0.4864228204829911
PAYX,AVGO,0.4864228204829911
FAST,MCHP,0.4865407971974906
MCHP,FAST,0.4865407971974906
MAR,ROST,0.4869043763754042
ROST,MAR,0.4869043763754042
REGN,WDAY,0.4872121059381949
WDAY,REGN,0.4872121059381949
ON,ADSK,0.4872349071546005
ADSK,ON,0.4872349071546005
GEHC,TXN,0.4872912728257783
TXN,GEHC,0.4872912728257783
PDD,SNPS,0.4876681282343271
SNPS,PDD,0.4876681282343271
LRCX,MCHP,0.4878836883601872
MCHP,LRCX,0.4878836883601872
LULU,FANG,0.4879246788148877
FANG,LULU,0.4879246788148877
MNST,CMCSA,0.488125421279698
CMCSA,MNST,0.488125421279698
TXN,FTNT,0.4882312700068931
FTNT,TXN,0.4882312700068931
DXCM,MNST,0.4882524502450369
MNST,DXCM,0.4882524502450369
WBD,AEP,0.4884689368182093
AEP,WBD,0.4884689368182093
AMGN,REGN,0.4889162269963076
REGN,AMGN,0.4889162269963076
MDLZ,MSFT,0.4892230887207067
MSFT,MDLZ,0.4892230887207067
AEP,PEP,0.4892680387952609
PEP,AEP,0.4892680387952609
CSCO,MSFT,0.4894380449573364
MSFT,CSCO,0.4894380449573364
ADP,MAR,0.4898408729531721
MAR,ADP,0.4898408729531721
SNPS,CSGP,0.4899360720554876
CSGP,SNPS,0.4899360720554876
CDNS,CHTR,0.4902164163112993
CHTR,CDNS,0.4902164163112993
FTNT,GFS,0.4903757502261524
GFS,FTNT,0.4903757502261524
CSGP,PANW,0.4905676903582298
PANW,CSGP,0.4905676903582298
CSGP,META,0.4906638211754586
META,CSGP,0.4906638211754586
GOOGL,MNST,0.4908521946904359
MNST,GOOGL,0.4908521946904359
HON,ILMN,0.491001411309902
ILMN,HON,0.491001411309902
CSGP,BKR,0.491426593196202
BKR,CSGP,0.491426593196202
PDD,PCAR,0.4916999451383889
PCAR,PDD,0.4916999451383889
IDXX,MNST,0.4918636591079302
MNST,IDXX,0.4918636591079302
SBUX,QCOM,0.4919018135146222
QCOM,SBUX,0.4919018135146222
MCHP,WDAY,0.4922046850152878
WDAY,MCHP,0.4922046850152878
FANG,PAYX,0.4924576306022921
PAYX,FANG,0.4924576306022921
SGEN,KLAC,0.4925457281501126
KLAC,SGEN,0.4925457281501126
COST,REGN,0.4927784979732305
REGN,COST,0.4927784979732305
WBD,KDP,0.4927953073093338
KDP,WBD,0.4927953073093338
HON,BIIB,0.4928306942737347
BIIB,HON,0.4928306942737347
NFLX,ON,0.4928911682196332
ON,NFLX,0.4928911682196332
INTU,ISRG,0.4928986156120018
ISRG,INTU,0.4928986156120018
DXCM,SBUX,0.493810862148905
SBUX,DXCM,0.493810862148905
EA,LRCX,0.4939047468256304
LRCX,EA,0.4939047468256304
DDOG,MELI,0.4943101214342525
MELI,DDOG,0.4943101214342525
EBAY,MRNA,0.4943261386189722
MRNA,EBAY,0.4943261386189722
EA,NVDA,0.4948104784998907
NVDA,EA,0.4948104784998907
MNST,VRTX,0.4953394718883371
VRTX,MNST,0.4953394718883371
CRWD,CHTR,0.495343301416141
CHTR,CRWD,0.495343301416141
GOOG,CSGP,0.49537564388824
CSGP,GOOG,0.49537564388824
MAR,REGN,0.4954148813015716
REGN,MAR,0.4954148813015716
FANG,CSCO,0.4963105745398196
CSCO,FANG,0.4963105745398196
CSGP,GOOGL,0.496522326244708
GOOGL,CSGP,0.496522326244708
FANG,GOOGL,0.4972824134350768
GOOGL,FANG,0.4972824134350768
LULU,NXPI,0.4980237024665095
NXPI,LULU,0.4980237024665095
ADP,SIRI,0.4981333822017328
SIRI,ADP,0.4981333822017328
MU,FANG,0.4982309572863484
FANG,MU,0.4982309572863484
BKR,ORLY,0.4987995038320953
ORLY,BKR,0.4987995038320953
ORLY,ANSS,0.4993293396992366
ANSS,ORLY,0.4993293396992366
TEAM,PAYX,0.4999743979299295
PAYX,TEAM,0.4999743979299295
DXCM,GFS,0.5007943123372111
GFS,DXCM,0.5007943123372111
CRWD,EA,0.5008073632831775
EA,CRWD,0.5008073632831775
MU,ADSK,0.5010664876864316
ADSK,MU,0.5010664876864316
ADSK,PAYX,0.5011225200729708
PAYX,ADSK,0.5011225200729708
ADSK,ADBE,0.5025252854269996
ADBE,ADSK,0.5025252854269996
AMD,FTNT,0.5025359277541231
FTNT,AMD,0.5025359277541231
TTD,MCHP,0.5027758771646189
MCHP,TTD,0.5027758771646189
WBA,EBAY,0.5029879764826715
EBAY,WBA,0.5029879764826715
ODFL,ROST,0.5033280496535499
ROST,ODFL,0.5033280496535499
PEP,ALGN,0.5042705809553167
ALGN,PEP,0.5042705809553167
FANG,GOOG,0.5042944093545072
GOOG,FANG,0.5042944093545072
AAPL,BKR,0.5045433834596533
BKR,AAPL,0.5045433834596533
EBAY,HON,0.5047897270531849
HON,EBAY,0.5047897270531849
ON,PCAR,0.5048521496188119
PCAR,ON,0.5048521496188119
ODFL,PDD,0.5055259416875256
PDD,ODFL,0.5055259416875256
MDLZ,ADI,0.5056145149806891
ADI,MDLZ,0.5056145149806891
CMCSA,ADSK,0.5059556622219283
ADSK,CMCSA,0.5059556622219283
WDAY,PAYX,0.5060189623644465
PAYX,WDAY,0.5060189623644465
EA,VRSK,0.5060444136403629
VRSK,EA,0.5060444136403629
CHTR,VRTX,0.5060608301754533
VRTX,CHTR,0.5060608301754533
DXCM,CSX,0.5062238746275367
CSX,DXCM,0.5062238746275367
CSCO,INTC,0.506951562663843
INTC,CSCO,0.506951562663843
MNST,ON,0.5071056347163827
ON,MNST,0.5071056347163827
META,EA,0.5071559245632299
EA,META,0.5071559245632299
ILMN,SBUX,0.5071593806009573
SBUX,ILMN,0.5071593806009573
ROST,PCAR,0.5081879438591034
PCAR,ROST,0.5081879438591034
LRCX,PAYX,0.5082043332612994
PAYX,LRCX,0.5082043332612994
CSGP,AMD,0.508435670563522
AMD,CSGP,0.508435670563522
BKR,ON,0.508529579843633
